student_id,user_id,course_id,teacher_id,completion_rate,is_completed,avg_score,score_trend,total_events,days_active_on_course,days_since_last_activity,submission_count,late_submission_count,engagement_score,label_fault,refreshed_at
41,5,3,1,0.4184,f,61.36,,24,9,476,0,0,0.4948,0,2026-05-01 12:44:16.788+00
41,5,8,5,1.0000,t,55.80,,12,11,377,0,0,0.3440,1,2026-05-01 12:44:16.788+00
42,6,21,3,1.0000,t,49.51,,8,8,7,0,0,0.2834,1,2026-05-01 12:44:16.788+00
42,6,9,14,0.5574,t,48.20,,13,10,27,2,1,0.3404,1,2026-05-01 12:44:16.788+00
42,6,23,32,0.8901,t,45.87,,5,5,0,0,0,0.2333,1,2026-05-01 12:44:16.788+00
42,6,7,10,0.5789,f,46.98,,7,6,124,0,0,0.2607,1,2026-05-01 12:44:16.788+00
42,6,8,5,0.0224,t,41.31,0.0744,46,1,0,13,0,0.6227,1,2026-05-01 12:44:16.788+00
42,6,12,7,0.5588,f,,,8,8,73,0,0,0.2833,0,2026-05-01 12:44:16.788+00
42,6,29,11,1.0000,t,46.24,,10,9,84,0,0,0.3199,1,2026-05-01 12:44:16.788+00
42,6,5,6,0.9467,t,42.40,,9,9,15,1,0,0.2737,1,2026-05-01 12:44:16.788+00
43,7,2,9,0.5983,t,45.56,,9,9,0,0,0,0.2341,1,2026-05-01 12:44:16.788+00
43,7,5,6,0.3150,f,25.00,,13,5,0,0,0,0.2440,1,2026-05-01 12:44:16.788+00
43,7,25,33,1.0000,t,47.52,,8,8,85,0,0,0.2833,1,2026-05-01 12:44:16.788+00
43,7,6,8,1.0000,t,43.51,,8,8,126,0,0,0.2880,1,2026-05-01 12:44:16.788+00
43,7,22,2,0.2353,f,,,13,6,42,0,0,0.3250,0,2026-05-01 12:44:16.788+00
44,8,12,7,0.4804,f,64.20,,10,10,142,0,0,0.3727,0,2026-05-01 12:44:16.788+00
44,8,19,16,0.3140,f,69.29,,34,7,288,0,0,0.6138,0,2026-05-01 12:44:16.788+00
44,8,29,11,1.0000,t,77.42,,15,14,369,0,0,0.4821,0,2026-05-01 12:44:16.788+00
44,8,5,6,1.0000,t,70.92,,14,13,185,0,0,0.4552,0,2026-05-01 12:44:16.788+00
44,8,13,20,0.2500,f,,,32,6,260,0,0,0.5286,0,2026-05-01 12:44:16.788+00
44,8,18,23,1.0000,t,76.21,,8,8,164,0,0,0.3690,0,2026-05-01 12:44:16.788+00
45,9,17,24,0.8407,t,74.41,,10,8,271,1,0,0.3737,0,2026-05-01 12:44:16.788+00
45,9,32,40,0.4357,t,72.24,,10,9,0,0,0,0.3548,0,2026-05-01 12:44:16.788+00
45,9,8,5,1.0000,t,66.58,,7,7,116,0,0,0.2667,0,2026-05-01 12:44:16.788+00
45,9,31,27,1.0000,t,74.27,,8,8,499,0,0,0.2833,0,2026-05-01 12:44:16.788+00
45,9,27,36,1.0000,t,79.93,,11,10,34,0,0,0.3274,0,2026-05-01 12:44:16.788+00
45,9,30,19,1.0000,t,70.58,,10,10,202,0,0,0.3167,0,2026-05-01 12:44:16.788+00
46,10,30,19,0.3563,t,69.81,0.0056,30,9,0,5,0,0.5844,0,2026-05-01 12:44:16.788+00
46,10,17,24,0.5184,t,76.37,,14,13,0,1,0,0.4394,0,2026-05-01 12:44:16.788+00
46,10,34,38,1.0000,t,81.84,,13,11,77,0,0,0.3548,0,2026-05-01 12:44:16.788+00
46,10,20,26,1.0000,t,77.53,,10,9,125,0,0,0.4116,0,2026-05-01 12:44:16.788+00
46,10,9,14,0.6322,t,78.70,,17,14,0,2,0,0.4912,0,2026-05-01 12:44:16.788+00
47,11,33,22,1.0000,t,72.06,,12,10,1035,0,0,0.3381,0,2026-05-01 12:44:16.788+00
47,11,7,10,0.2105,f,48.70,,31,5,372,1,0,0.5080,1,2026-05-01 12:44:16.788+00
47,11,25,33,1.0000,t,60.79,,7,7,382,0,0,0.2565,0,2026-05-01 12:44:16.788+00
47,11,19,16,0.2209,f,47.74,,50,3,876,0,0,0.6968,1,2026-05-01 12:44:16.788+00
47,11,13,20,1.0000,t,59.09,,7,7,956,0,0,0.2667,1,2026-05-01 12:44:16.788+00
47,11,3,1,0.3367,f,41.45,,29,7,225,0,0,0.4767,1,2026-05-01 12:44:16.788+00
47,11,36,44,1.0000,t,59.23,,9,9,703,0,0,0.3000,1,2026-05-01 12:44:16.788+00
47,11,1,4,0.3118,f,37.46,,48,6,1111,0,0,0.6624,1,2026-05-01 12:44:16.788+00
48,12,27,36,0.2523,f,44.79,,41,7,835,0,0,0.6153,1,2026-05-01 12:44:16.788+00
48,12,31,27,0.5210,f,44.11,,7,7,499,0,0,0.2724,1,2026-05-01 12:44:16.788+00
48,12,4,13,0.5077,f,36.90,,12,12,644,0,0,0.3471,1,2026-05-01 12:44:16.788+00
48,12,30,19,1.0000,t,46.99,,6,6,589,0,0,0.2500,1,2026-05-01 12:44:16.788+00
48,12,6,8,1.0000,t,52.68,,11,10,574,0,0,0.3274,1,2026-05-01 12:44:16.788+00
48,12,18,23,1.0000,t,55.36,,10,9,351,0,0,0.2876,1,2026-05-01 12:44:16.788+00
48,12,25,33,0.6238,f,,,9,8,72,0,0,0.2940,0,2026-05-01 12:44:16.788+00
48,12,34,38,0.6250,f,48.27,,13,12,539,0,0,0.3607,1,2026-05-01 12:44:16.788+00
48,12,20,26,1.0000,t,56.40,,9,9,272,0,0,0.3089,1,2026-05-01 12:44:16.788+00
49,1,13,20,1.0000,t,46.92,,9,8,410,0,0,0.2940,1,2026-05-01 12:44:16.788+00
49,1,11,12,1.0000,t,50.39,,9,8,806,0,0,0.2940,1,2026-05-01 12:44:16.788+00
49,1,31,27,1.0000,t,49.93,,13,10,863,0,0,0.2988,1,2026-05-01 12:44:16.788+00
49,1,26,30,1.0000,t,50.82,,13,12,838,0,0,0.3418,1,2026-05-01 12:44:16.788+00
49,1,1,4,1.0000,t,47.06,,10,10,595,0,0,0.2807,1,2026-05-01 12:44:16.788+00
50,2,24,28,0.0307,t,67.62,0.0661,23,1,0,8,0,0.4552,0,2026-05-01 12:44:16.788+00
50,2,26,30,0.7314,t,64.47,,9,9,0,0,0,0.3000,0,2026-05-01 12:44:16.788+00
50,2,4,13,0.3426,t,60.58,,8,7,0,0,0,0.2983,0,2026-05-01 12:44:16.788+00
50,2,6,8,0.8347,t,69.02,,8,7,48,1,0,0.3517,0,2026-05-01 12:44:16.788+00
50,2,8,5,0.8840,t,60.24,,13,12,0,0,0,0.3607,0,2026-05-01 12:44:16.788+00
51,3,15,15,0.9315,t,59.88,,8,7,48,0,0,0.2643,1,2026-05-01 12:44:16.788+00
51,3,32,40,0.2248,f,32.56,,16,9,209,0,0,0.3227,1,2026-05-01 12:44:16.788+00
51,3,20,26,0.1029,f,,,13,3,0,0,0,0.3071,0,2026-05-01 12:44:16.788+00
51,3,23,32,0.3545,f,43.32,,10,10,136,0,0,0.2966,1,2026-05-01 12:44:16.788+00
51,3,36,44,0.3131,f,,,8,7,97,0,0,0.2774,0,2026-05-01 12:44:16.788+00
52,4,26,30,1.0000,t,58.82,,9,9,789,0,0,0.3068,1,2026-05-01 12:44:16.788+00
52,4,12,7,1.0000,t,54.70,,11,11,480,0,0,0.3650,1,2026-05-01 12:44:16.788+00
52,4,23,32,0.2101,f,40.42,,44,11,926,0,0,0.6582,1,2026-05-01 12:44:16.788+00
52,4,9,14,1.0000,t,63.12,,12,11,536,0,0,0.3440,0,2026-05-01 12:44:16.788+00
52,4,4,13,1.0000,t,56.71,,10,9,397,0,0,0.2990,1,2026-05-01 12:44:16.788+00
52,4,19,16,1.0000,t,53.64,,8,8,88,0,0,0.2638,1,2026-05-01 12:44:16.788+00
53,5,37,42,1.0000,t,51.67,,9,9,830,0,0,0.3009,1,2026-05-01 12:44:16.788+00
53,5,1,4,1.0000,t,50.93,,7,7,931,0,0,0.2667,1,2026-05-01 12:44:16.788+00
53,5,29,11,0.5984,f,40.51,,7,7,250,0,0,0.2667,1,2026-05-01 12:44:16.788+00
53,5,19,16,1.0000,t,55.21,,11,11,1180,0,0,0.3333,1,2026-05-01 12:44:16.788+00
53,5,28,31,0.3125,f,53.90,-0.1715,45,6,815,0,0,0.6796,1,2026-05-01 12:44:16.788+00
53,5,16,25,0.2809,f,,,24,5,0,0,0,0.4369,0,2026-05-01 12:44:16.788+00
53,5,33,22,1.0000,t,62.83,,12,12,606,0,0,0.3882,0,2026-05-01 12:44:16.788+00
53,5,20,26,0.5646,t,60.31,,9,9,0,0,0,0.3000,0,2026-05-01 12:44:16.788+00
54,6,5,6,0.5465,f,54.96,,12,11,53,1,0,0.3665,1,2026-05-01 12:44:16.788+00
54,6,36,44,0.4234,f,56.50,,8,8,210,0,0,0.2814,1,2026-05-01 12:44:16.788+00
54,6,1,4,0.4839,f,57.99,,5,5,406,0,0,0.2573,1,2026-05-01 12:44:16.788+00
54,6,13,20,1.0000,t,58.20,,7,7,229,0,0,0.2753,1,2026-05-01 12:44:16.788+00
54,6,12,7,0.5882,f,50.47,,11,11,195,0,0,0.3674,1,2026-05-01 12:44:16.788+00
54,6,32,40,0.2791,f,51.72,,38,8,28,0,0,0.6099,1,2026-05-01 12:44:16.788+00
54,6,8,5,0.5905,f,48.58,,7,7,189,0,0,0.2667,1,2026-05-01 12:44:16.788+00
55,7,20,26,0.4720,f,52.92,,14,13,9,0,0,0.3774,1,2026-05-01 12:44:16.788+00
55,7,11,12,1.0000,t,47.29,,10,10,8,0,0,0.3167,1,2026-05-01 12:44:16.788+00
55,7,12,7,1.0000,t,50.20,,8,7,34,0,0,0.2765,1,2026-05-01 12:44:16.788+00
55,7,2,9,0.7395,t,48.82,,7,7,0,0,0,0.2667,1,2026-05-01 12:44:16.788+00
55,7,7,10,1.0000,t,52.00,,9,8,24,0,0,0.3160,1,2026-05-01 12:44:16.788+00
55,7,19,16,0.5196,t,45.28,,14,12,0,0,0,0.3465,1,2026-05-01 12:44:16.788+00
55,7,18,23,0.2680,f,45.68,,38,7,218,0,0,0.5858,1,2026-05-01 12:44:16.788+00
55,7,13,20,1.0000,t,50.08,,10,10,60,0,0,0.3389,1,2026-05-01 12:44:16.788+00
56,8,5,6,1.0000,t,49.36,,8,8,484,0,0,0.2833,1,2026-05-01 12:44:16.788+00
56,8,24,28,1.0000,t,56.48,,10,10,590,0,0,0.3167,1,2026-05-01 12:44:16.788+00
56,8,13,20,1.0000,t,54.49,,5,5,368,0,0,0.2333,1,2026-05-01 12:44:16.788+00
56,8,26,30,1.0000,t,52.26,,10,10,295,0,0,0.3008,1,2026-05-01 12:44:16.788+00
56,8,12,7,0.5098,f,46.23,,9,9,235,0,0,0.2857,1,2026-05-01 12:44:16.788+00
56,8,11,12,1.0000,t,55.91,,9,9,694,0,0,0.3000,1,2026-05-01 12:44:16.788+00
56,8,25,33,1.0000,t,46.42,,6,6,40,0,0,0.2500,1,2026-05-01 12:44:16.788+00
56,8,6,8,1.0000,t,55.20,,6,6,249,0,0,0.2500,1,2026-05-01 12:44:16.788+00
56,8,21,3,0.0820,f,42.04,,57,4,0,0,0,0.7606,1,2026-05-01 12:44:16.788+00
57,9,21,3,1.0000,t,58.67,,7,7,449,0,0,0.2480,1,2026-05-01 12:44:16.788+00
57,9,28,31,1.0000,t,64.99,,6,6,466,0,0,0.2500,0,2026-05-01 12:44:16.788+00
57,9,22,2,1.0000,t,56.92,,5,5,341,0,0,0.2622,1,2026-05-01 12:44:16.788+00
57,9,4,13,1.0000,t,50.22,,9,7,804,0,0,0.3226,1,2026-05-01 12:44:16.788+00
57,9,32,40,1.0000,t,52.82,,8,7,143,0,0,0.2908,1,2026-05-01 12:44:16.788+00
57,9,25,33,0.3069,f,46.20,,50,6,481,0,0,0.7100,1,2026-05-01 12:44:16.788+00
57,9,12,7,0.6078,f,36.31,,9,9,329,0,0,0.2420,1,2026-05-01 12:44:16.788+00
57,9,2,9,1.0000,t,53.31,,9,9,875,0,0,0.2594,1,2026-05-01 12:44:16.788+00
58,10,15,15,1.0000,t,64.88,,7,7,247,0,0,0.2667,0,2026-05-01 12:44:16.788+00
58,10,5,6,1.0000,t,54.50,,8,8,65,0,0,0.2833,1,2026-05-01 12:44:16.788+00
58,10,35,34,0.2000,f,66.04,,48,7,0,0,0,0.7541,0,2026-05-01 12:44:16.788+00
58,10,26,30,0.2615,f,45.78,,28,8,494,0,0,0.4850,1,2026-05-01 12:44:16.788+00
58,10,12,7,1.0000,t,53.22,,9,8,301,0,0,0.2940,1,2026-05-01 12:44:16.788+00
58,10,21,3,1.0000,t,55.97,,11,11,107,0,0,0.3460,1,2026-05-01 12:44:16.788+00
58,10,18,23,1.0000,t,58.32,,10,8,399,0,0,0.3314,1,2026-05-01 12:44:16.788+00
58,10,9,14,0.4426,f,49.97,,9,9,279,0,0,0.3000,1,2026-05-01 12:44:16.788+00
58,10,2,9,0.0976,t,54.32,-0.0379,50,4,0,14,0,0.7225,1,2026-05-01 12:44:16.788+00
59,11,18,23,1.0000,t,73.12,,13,13,509,0,0,0.3667,0,2026-05-01 12:44:16.788+00
59,11,4,13,1.0000,t,69.44,,14,12,39,0,0,0.4338,0,2026-05-01 12:44:16.788+00
59,11,3,1,1.0000,t,68.11,,8,8,173,0,0,0.3279,0,2026-05-01 12:44:16.788+00
59,11,13,20,1.0000,t,71.48,,14,14,651,0,0,0.3833,0,2026-05-01 12:44:16.788+00
59,11,19,16,1.0000,t,63.53,,12,11,197,0,0,0.3552,0,2026-05-01 12:44:16.788+00
59,11,16,25,1.0000,t,73.25,,9,9,261,0,0,0.3773,0,2026-05-01 12:44:16.788+00
59,11,28,31,0.1429,t,82.12,-0.0042,44,3,0,13,0,0.7356,0,2026-05-01 12:44:16.788+00
59,11,26,30,1.0000,t,70.53,,14,12,392,0,0,0.4212,0,2026-05-01 12:44:16.788+00
59,11,25,33,1.0000,t,66.96,,9,7,784,0,0,0.3421,0,2026-05-01 12:44:16.788+00
60,12,19,16,1.0000,t,49.04,,6,6,865,0,0,0.2500,1,2026-05-01 12:44:16.788+00
60,12,17,24,1.0000,t,55.20,,6,6,245,0,0,0.2500,1,2026-05-01 12:44:16.788+00
60,12,2,9,0.7726,t,49.86,,12,11,280,1,0,0.3498,1,2026-05-01 12:44:16.788+00
60,12,20,26,0.7856,t,55.22,,7,7,0,0,0,0.2667,1,2026-05-01 12:44:16.788+00
60,12,13,20,1.0000,t,51.43,,6,6,735,0,0,0.2500,1,2026-05-01 12:44:16.788+00
60,12,27,36,1.0000,t,58.55,,6,6,17,0,0,0.2500,1,2026-05-01 12:44:16.788+00
60,12,6,8,0.8736,t,56.64,,7,6,794,0,0,0.2607,1,2026-05-01 12:44:16.788+00
60,12,7,10,0.5247,t,47.92,,8,8,0,0,0,0.2833,1,2026-05-01 12:44:16.788+00
61,1,23,32,1.0000,t,57.96,,9,9,245,0,0,0.3268,1,2026-05-01 12:44:16.788+00
61,1,13,20,1.0000,t,57.96,,10,10,135,0,0,0.3167,1,2026-05-01 12:44:16.788+00
61,1,14,21,1.0000,t,65.68,,14,12,169,0,0,0.4042,0,2026-05-01 12:44:16.788+00
61,1,4,13,1.0000,t,60.16,,10,10,482,0,0,0.3570,0,2026-05-01 12:44:16.788+00
61,1,3,1,1.0000,t,58.82,,13,13,118,0,0,0.3820,1,2026-05-01 12:44:16.788+00
61,1,21,3,0.8830,t,57.15,,11,10,65,0,0,0.3847,1,2026-05-01 12:44:16.788+00
61,1,15,15,0.7894,t,66.15,,15,15,372,0,0,0.4042,0,2026-05-01 12:44:16.788+00
62,2,29,11,1.0000,t,67.42,,12,11,677,0,0,0.3440,0,2026-05-01 12:44:16.788+00
62,2,26,30,1.0000,t,66.67,,9,9,824,0,0,0.3000,0,2026-05-01 12:44:16.788+00
62,2,9,14,0.8268,t,72.51,,10,10,0,0,0,0.3167,0,2026-05-01 12:44:16.788+00
62,2,12,7,1.0000,t,65.09,,12,12,1038,0,0,0.3500,0,2026-05-01 12:44:16.788+00
62,2,25,33,1.0000,t,67.95,,9,8,177,0,0,0.2940,0,2026-05-01 12:44:16.788+00
62,2,19,16,0.9959,t,62.50,,11,10,0,0,0,0.3410,0,2026-05-01 12:44:16.788+00
62,2,37,42,1.0000,t,67.04,,8,8,766,0,0,0.2833,0,2026-05-01 12:44:16.788+00
62,2,16,25,1.0000,t,74.11,,10,10,1187,0,0,0.3167,0,2026-05-01 12:44:16.788+00
62,2,2,9,1.0000,t,67.00,,12,12,238,0,0,0.3500,0,2026-05-01 12:44:16.788+00
62,2,18,23,1.0000,t,72.34,,15,14,347,0,0,0.3940,0,2026-05-01 12:44:16.788+00
62,2,7,10,0.6316,f,61.38,,12,12,872,0,0,0.3500,0,2026-05-01 12:44:16.788+00
63,3,21,3,1.0000,t,73.93,,13,13,285,0,0,0.4204,0,2026-05-01 12:44:16.788+00
63,3,28,31,1.0000,t,81.34,,12,11,1073,0,0,0.3440,0,2026-05-01 12:44:16.788+00
63,3,6,8,0.4704,t,74.65,,11,11,0,0,0,0.4043,0,2026-05-01 12:44:16.788+00
63,3,35,34,1.0000,t,81.82,,14,14,1106,0,0,0.4522,0,2026-05-01 12:44:16.788+00
63,3,10,18,1.0000,t,70.98,,12,11,1055,0,0,0.3558,0,2026-05-01 12:44:16.788+00
63,3,37,42,1.0000,t,68.14,,10,9,735,0,0,0.3221,0,2026-05-01 12:44:16.788+00
63,3,32,40,1.0000,t,69.87,,15,13,906,0,0,0.3881,0,2026-05-01 12:44:16.788+00
63,3,9,14,0.5246,f,65.81,,10,9,135,0,0,0.3844,0,2026-05-01 12:44:16.788+00
63,3,30,19,1.0000,t,67.65,,7,7,582,0,0,0.2667,0,2026-05-01 12:44:16.788+00
63,3,22,2,1.0000,t,73.94,,9,9,994,0,0,0.3000,0,2026-05-01 12:44:16.788+00
64,4,6,8,0.5046,t,64.89,,9,9,0,0,0,0.3000,0,2026-05-01 12:44:16.788+00
64,4,25,33,1.0000,t,55.40,,8,8,310,0,0,0.2833,1,2026-05-01 12:44:16.788+00
64,4,11,12,1.0000,t,62.42,,8,8,69,0,0,0.2833,0,2026-05-01 12:44:16.788+00
64,4,34,38,0.3903,t,68.64,,11,9,0,0,0,0.3214,0,2026-05-01 12:44:16.788+00
64,4,2,9,1.0000,t,58.29,,7,7,436,0,0,0.2651,1,2026-05-01 12:44:16.788+00
64,4,3,1,1.0000,t,57.39,,11,10,10,1,0,0.3658,1,2026-05-01 12:44:16.788+00
64,4,22,2,0.2549,f,,,26,7,151,0,0,0.4702,0,2026-05-01 12:44:16.788+00
64,4,37,42,1.0000,t,57.65,,10,10,409,1,0,0.3101,1,2026-05-01 12:44:16.788+00
65,5,3,1,0.6041,t,64.77,,11,11,0,0,0,0.3333,0,2026-05-01 12:44:16.788+00
65,5,18,23,1.0000,t,66.20,,9,8,368,0,0,0.2940,0,2026-05-01 12:44:16.788+00
65,5,8,5,0.2667,f,51.87,,40,7,58,0,0,0.6258,1,2026-05-01 12:44:16.788+00
65,5,12,7,0.3824,f,41.47,,54,10,476,0,0,0.7625,1,2026-05-01 12:44:16.788+00
65,5,5,6,1.0000,t,61.90,,8,8,284,0,0,0.2833,0,2026-05-01 12:44:16.788+00
66,6,3,1,1.0000,t,57.39,,7,7,1180,0,0,0.2792,1,2026-05-01 12:44:16.788+00
66,6,14,21,0.5869,t,68.93,,8,7,0,0,0,0.3442,0,2026-05-01 12:44:16.788+00
66,6,2,9,1.0000,t,58.15,,6,6,483,0,0,0.2500,1,2026-05-01 12:44:16.788+00
66,6,32,40,0.6279,f,,,9,9,559,0,0,0.3000,0,2026-05-01 12:44:16.788+00
66,6,33,22,1.0000,t,71.51,,8,8,1086,0,0,0.2950,0,2026-05-01 12:44:16.788+00
66,6,11,12,1.0000,t,58.97,,8,8,811,0,0,0.2833,1,2026-05-01 12:44:16.788+00
66,6,26,30,0.5231,f,52.15,,10,10,1031,0,0,0.3214,1,2026-05-01 12:44:16.788+00
66,6,29,11,1.0000,t,61.18,,10,9,914,0,0,0.3107,0,2026-05-01 12:44:16.788+00
67,7,26,30,1.0000,t,68.10,,11,9,98,0,0,0.3484,0,2026-05-01 12:44:16.788+00
67,7,33,22,1.0000,t,77.48,,11,10,122,0,0,0.3274,0,2026-05-01 12:44:16.788+00
67,7,20,26,0.5600,f,,,11,10,55,0,0,0.3274,0,2026-05-01 12:44:16.788+00
67,7,2,9,0.5806,t,63.36,,11,10,0,1,0,0.3495,0,2026-05-01 12:44:16.788+00
67,7,5,6,1.0000,t,65.52,,9,9,59,0,0,0.3000,0,2026-05-01 12:44:16.788+00
67,7,32,40,0.9561,t,65.35,,9,9,0,0,0,0.3000,0,2026-05-01 12:44:16.788+00
67,7,19,16,0.7624,t,62.42,,9,9,0,0,0,0.3000,0,2026-05-01 12:44:16.788+00
68,8,24,28,1.0000,t,55.66,,14,12,279,0,0,0.3670,1,2026-05-01 12:44:16.788+00
68,8,33,22,1.0000,t,59.30,,9,9,484,0,0,0.3152,1,2026-05-01 12:44:16.788+00
68,8,13,20,1.0000,t,49.50,,12,12,98,1,0,0.3738,1,2026-05-01 12:44:16.788+00
68,8,28,31,1.0000,t,65.27,,13,12,443,0,0,0.4135,0,2026-05-01 12:44:16.788+00
68,8,1,4,1.0000,t,48.72,,9,9,171,0,0,0.3000,1,2026-05-01 12:44:16.788+00
68,8,12,7,1.0000,t,48.20,,9,9,3,0,0,0.2956,1,2026-05-01 12:44:16.788+00
68,8,26,30,0.3769,f,38.56,,13,11,195,0,0,0.3114,1,2026-05-01 12:44:16.788+00
69,9,26,30,0.4923,f,42.89,,7,7,680,1,0,0.2376,1,2026-05-01 12:44:16.788+00
69,9,35,34,0.3250,f,73.97,,18,11,532,0,0,0.4802,0,2026-05-01 12:44:16.788+00
69,9,4,13,0.5462,f,51.44,,7,7,103,0,0,0.2667,1,2026-05-01 12:44:16.788+00
69,9,2,9,0.3853,f,48.88,,28,8,138,0,0,0.4943,1,2026-05-01 12:44:16.788+00
69,9,11,12,1.0000,t,60.99,,7,7,55,0,0,0.2885,0,2026-05-01 12:44:16.788+00
170,2,17,24,0.0353,f,,,16,2,0,0,0,0.3333,0,2026-05-01 12:44:16.788+00
69,9,28,31,0.2292,f,71.68,,30,5,553,0,0,0.5662,0,2026-05-01 12:44:16.788+00
69,9,13,20,1.0000,t,57.43,,9,9,742,0,0,0.3000,1,2026-05-01 12:44:16.788+00
69,9,9,14,1.0000,t,64.72,,9,8,427,0,0,0.3261,0,2026-05-01 12:44:16.788+00
69,9,12,7,0.4608,f,43.07,,8,8,357,0,0,0.2833,1,2026-05-01 12:44:16.788+00
70,10,20,26,1.0000,t,62.02,,9,9,870,0,0,0.3000,0,2026-05-01 12:44:16.788+00
70,10,1,4,0.6344,f,46.24,,7,7,1205,0,0,0.2667,1,2026-05-01 12:44:16.788+00
70,10,23,32,1.0000,t,59.39,,7,7,122,0,0,0.2667,1,2026-05-01 12:44:16.788+00
70,10,32,40,1.0000,t,55.43,,10,9,213,0,0,0.3107,1,2026-05-01 12:44:16.788+00
70,10,37,42,1.0000,t,55.82,,8,7,1117,0,0,0.2954,1,2026-05-01 12:44:16.788+00
70,10,26,30,1.0000,t,56.05,,12,12,371,0,0,0.3500,1,2026-05-01 12:44:16.788+00
70,10,21,3,0.0921,t,56.65,-0.0471,51,3,0,10,0,0.7342,1,2026-05-01 12:44:16.788+00
70,10,35,34,0.2333,f,63.91,,38,7,91,0,0,0.6406,0,2026-05-01 12:44:16.788+00
71,11,6,8,0.5705,t,51.04,,9,9,0,0,0,0.2985,1,2026-05-01 12:44:16.788+00
71,11,9,14,1.0000,t,52.69,,11,10,138,0,0,0.3224,1,2026-05-01 12:44:16.788+00
71,11,25,33,1.0000,t,51.06,,8,8,139,0,0,0.2833,1,2026-05-01 12:44:16.788+00
71,11,31,27,1.0000,t,50.14,,7,6,272,0,0,0.2607,1,2026-05-01 12:44:16.788+00
71,11,15,15,1.0000,t,59.41,,11,9,231,0,0,0.3347,1,2026-05-01 12:44:16.788+00
71,11,14,21,0.3511,f,42.05,,10,9,530,0,0,0.3107,1,2026-05-01 12:44:16.788+00
72,12,36,44,1.0000,t,64.49,,11,11,7,0,0,0.3333,0,2026-05-01 12:44:16.788+00
72,12,37,42,1.0000,t,62.43,,15,13,459,0,0,0.4121,0,2026-05-01 12:44:16.788+00
72,12,25,33,0.2277,f,53.43,,45,7,198,0,0,0.6841,1,2026-05-01 12:44:16.788+00
72,12,26,30,1.0000,t,68.15,,10,10,209,0,0,0.3931,0,2026-05-01 12:44:16.788+00
72,12,17,24,1.0000,t,67.53,,24,19,171,0,0,0.5487,0,2026-05-01 12:44:16.788+00
72,12,2,9,1.0000,t,65.43,,12,11,780,0,0,0.3440,0,2026-05-01 12:44:16.788+00
72,12,33,22,1.0000,t,74.35,,10,10,865,0,0,0.3705,0,2026-05-01 12:44:16.788+00
72,12,19,16,0.4186,f,52.64,,49,9,378,0,0,0.7365,1,2026-05-01 12:44:16.788+00
72,12,20,26,1.0000,t,70.04,,10,9,170,0,0,0.3974,0,2026-05-01 12:44:16.788+00
73,1,35,34,1.0000,t,77.52,,13,12,30,1,0,0.4664,0,2026-05-01 12:44:16.788+00
73,1,30,19,1.0000,t,67.30,,9,9,151,0,0,0.3576,0,2026-05-01 12:44:16.788+00
73,1,4,13,0.9638,t,68.64,,9,9,0,0,0,0.3000,0,2026-05-01 12:44:16.788+00
73,1,25,33,0.2574,f,49.12,,25,6,154,0,0,0.4509,1,2026-05-01 12:44:16.788+00
73,1,16,25,1.0000,t,74.09,,12,9,156,0,0,0.3504,0,2026-05-01 12:44:16.788+00
74,2,28,31,0.7257,t,58.45,,12,11,169,3,0,0.3767,1,2026-05-01 12:44:16.788+00
74,2,33,22,0.7648,t,62.41,,9,8,0,1,0,0.3458,0,2026-05-01 12:44:16.788+00
74,2,27,36,0.7504,t,53.89,,8,8,86,0,0,0.3004,1,2026-05-01 12:44:16.788+00
74,2,30,19,0.8842,t,47.89,,12,11,35,1,0,0.3158,1,2026-05-01 12:44:16.788+00
74,2,3,1,0.5918,f,,,7,7,63,0,0,0.2667,0,2026-05-01 12:44:16.788+00
74,2,5,6,0.6047,f,25.00,,7,6,139,0,0,0.2607,1,2026-05-01 12:44:16.788+00
75,3,35,34,0.0733,f,,,25,2,0,0,0,0.4298,0,2026-05-01 12:44:16.788+00
75,3,21,3,0.7257,t,57.30,,13,10,0,1,0,0.4048,1,2026-05-01 12:44:16.788+00
75,3,3,1,0.6122,f,37.98,,7,6,370,0,0,0.2607,1,2026-05-01 12:44:16.788+00
75,3,13,20,0.1587,f,45.00,,34,3,0,0,0,0.5171,1,2026-05-01 12:44:16.788+00
75,3,33,22,1.0000,t,68.89,,10,9,93,0,0,0.3555,0,2026-05-01 12:44:16.788+00
75,3,22,2,1.0000,t,59.07,,7,6,484,0,0,0.3004,1,2026-05-01 12:44:16.788+00
76,4,27,36,0.0227,f,63.21,,14,1,0,0,0,0.3456,0,2026-05-01 12:44:16.788+00
76,4,30,19,0.0162,f,,,14,1,0,0,0,0.3060,0,2026-05-01 12:44:16.788+00
76,4,8,5,0.0622,t,49.09,-0.0516,20,3,0,7,0,0.3794,1,2026-05-01 12:44:16.788+00
76,4,16,25,0.0353,f,51.95,,13,2,0,0,0,0.3070,1,2026-05-01 12:44:16.788+00
77,5,10,18,0.4245,f,62.32,,11,11,47,0,0,0.3333,0,2026-05-01 12:44:16.788+00
77,5,9,14,1.0000,t,73.43,,10,10,490,0,0,0.3747,0,2026-05-01 12:44:16.788+00
77,5,21,3,1.0000,t,69.08,,9,9,478,0,0,0.3000,0,2026-05-01 12:44:16.788+00
77,5,26,30,0.0707,t,67.17,0.0155,68,2,0,16,0,0.9420,0,2026-05-01 12:44:16.788+00
